time,aggregate,microwave
2014-08-29 13:47:36,550.0,50.0
2014-08-29 13:47:42,546.0,50.0
2014-08-29 13:47:48,553.0,50.0
2014-08-29 13:47:54,566.0,50.0
2014-08-29 13:48:00,566.0,50.0
2014-08-29 13:48:06,544.0,50.0
2014-08-29 13:48:12,569.0,50.0
2014-08-29 13:48:18,540.0,50.0
2014-08-29 13:48:24,536.0,48.0
2014-08-29 13:48:36,550.0,50.0
2014-08-29 13:48:42,552.0,50.0
2014-08-29 13:48:48,544.0,50.0
2014-08-29 13:48:54,557.0,48.0
2014-08-29 13:49:00,539.0,50.0
2014-08-29 13:49:06,538.0,50.0
2014-08-29 13:49:12,539.0,50.0
2014-08-29 13:49:18,572.0,50.0
2014-08-29 13:49:24,570.0,50.0
2014-08-29 13:49:30,554.0,50.0
2014-08-29 13:49:42,560.0,50.0
2014-08-29 13:49:48,560.0,50.0
2014-08-29 13:49:54,559.0,50.0
2014-08-29 13:50:00,576.0,48.0
2014-08-29 13:50:06,576.0,50.0
2014-08-29 13:50:12,570.0,50.0
2014-08-29 13:50:24,566.0,50.0
2014-08-29 13:50:30,566.0,50.0
2014-08-29 13:50:36,566.0,50.0
2014-08-29 13:50:42,572.0,48.0
2014-08-29 13:50:48,566.0,50.0
2014-08-29 13:50:54,576.0,50.0
2014-08-29 13:51:00,568.0,50.0
2014-08-29 13:51:06,578.0,50.0
2014-08-29 13:51:12,591.0,50.0
2014-08-29 13:51:18,544.0,50.0
2014-08-29 13:51:24,571.0,48.0
2014-08-29 13:51:30,543.0,51.0
2014-08-29 13:51:36,547.0,51.0
2014-08-29 13:51:42,559.0,50.0
2014-08-29 13:51:48,586.0,50.0
2014-08-29 13:51:54,583.0,50.0
2014-08-29 13:52:00,572.0,50.0
2014-08-29 13:52:06,572.0,50.0
2014-08-29 13:52:12,563.0,50.0
2014-08-29 13:52:18,543.0,50.0
2014-08-29 13:52:24,543.0,50.0
2014-08-29 13:52:30,544.0,50.0
2014-08-29 13:52:36,558.0,50.0
2014-08-29 13:52:42,539.0,48.0
2014-08-29 13:52:48,539.0,50.0
2014-08-29 13:52:54,539.0,50.0
2014-08-29 13:53:00,539.0,50.0
2014-08-29 13:53:06,539.0,50.0
2014-08-29 13:53:12,537.0,50.0
2014-08-29 13:53:18,531.0,50.0
2014-08-29 13:53:24,540.0,50.0
2014-08-29 13:53:30,555.0,50.0
2014-08-29 13:53:42,548.0,50.0
2014-08-29 13:53:48,548.0,50.0
2014-08-29 13:53:54,549.0,50.0
2014-08-29 13:54:00,536.0,50.0
2014-08-29 13:54:06,546.0,50.0
2014-08-29 13:54:12,548.0,48.0
2014-08-29 13:54:18,548.0,50.0
2014-08-29 13:54:24,539.0,50.0
2014-08-29 13:54:30,537.0,50.0
2014-08-29 13:54:36,551.0,50.0
2014-08-29 13:54:42,545.0,50.0
2014-08-29 13:54:48,543.0,50.0
2014-08-29 13:54:54,543.0,50.0
2014-08-29 13:55:00,538.0,50.0
2014-08-29 13:55:06,539.0,50.0
2014-08-29 13:55:12,547.0,50.0
2014-08-29 13:55:18,546.0,50.0
2014-08-29 13:55:24,554.0,50.0
2014-08-29 13:55:30,548.0,50.0
2014-08-29 13:55:36,543.0,50.0
2014-08-29 13:55:42,537.0,50.0
2014-08-29 13:55:48,544.0,50.0
2014-08-29 13:55:54,539.0,50.0
2014-08-29 13:56:00,542.0,50.0
2014-08-29 13:56:06,540.0,50.0
2014-08-29 13:56:12,540.0,50.0
2014-08-29 13:56:18,540.0,50.0
2014-08-29 13:56:24,537.0,50.0
2014-08-29 13:56:30,549.0,50.0
2014-08-29 13:56:36,550.0,48.0
2014-08-29 13:56:42,544.0,48.0
2014-08-29 13:56:48,544.0,50.0
2014-08-29 13:56:54,540.0,50.0
2014-08-29 13:57:00,540.0,50.0
2014-08-29 13:57:06,543.0,50.0
2014-08-29 13:57:12,545.0,50.0
2014-08-29 13:57:18,547.0,50.0
2014-08-29 13:57:24,562.0,50.0
2014-08-29 13:57:30,562.0,50.0
2014-08-29 13:57:36,540.0,50.0
2014-08-29 13:57:42,543.0,50.0
2014-08-29 13:57:48,555.0,50.0
2014-08-29 13:57:54,540.0,50.0
2014-08-29 13:58:00,539.0,50.0
2014-08-29 13:58:06,573.0,50.0
2014-08-29 13:58:12,547.0,50.0
2014-08-29 13:58:18,537.0,50.0
2014-08-29 13:58:24,537.0,50.0
2014-08-29 13:58:30,543.0,50.0
2014-08-29 13:58:36,543.0,50.0
2014-08-29 13:58:42,545.0,50.0
2014-08-29 13:58:48,545.0,50.0
2014-08-29 13:58:54,539.0,50.0
2014-08-29 13:59:00,538.0,50.0
2014-08-29 13:59:06,535.0,50.0
2014-08-29 13:59:12,546.0,50.0
2014-08-29 13:59:18,534.0,50.0
2014-08-29 13:59:24,534.0,50.0
2014-08-29 13:59:30,556.0,48.0
2014-08-29 13:59:36,535.0,50.0
2014-08-29 13:59:42,540.0,50.0
2014-08-29 13:59:48,542.0,50.0
2014-08-29 13:59:54,540.0,50.0
2014-08-29 14:00:00,541.0,50.0
2014-08-29 14:00:06,553.0,50.0
2014-08-29 14:00:12,537.0,50.0
2014-08-29 14:00:18,532.0,50.0
2014-08-29 14:00:24,536.0,50.0
2014-08-29 14:00:30,547.0,50.0
2014-08-29 14:00:36,545.0,50.0
2014-08-29 14:00:42,543.0,50.0
2014-08-29 14:00:48,549.0,50.0
2014-08-29 14:00:54,535.0,50.0
2014-08-29 14:01:00,547.0,50.0
2014-08-29 14:01:06,551.0,50.0
2014-08-29 14:01:12,544.0,50.0
2014-08-29 14:01:18,560.0,50.0
2014-08-29 14:01:24,556.0,48.0
2014-08-29 14:01:30,547.0,50.0
2014-08-29 14:01:36,558.0,50.0
2014-08-29 14:01:42,547.0,50.0
2014-08-29 14:01:48,553.0,50.0
2014-08-29 14:01:54,552.0,50.0
2014-08-29 14:02:00,552.0,50.0
2014-08-29 14:02:06,546.0,50.0
2014-08-29 14:02:12,545.0,50.0
2014-08-29 14:02:18,545.0,50.0
2014-08-29 14:02:24,545.0,50.0
2014-08-29 14:02:30,554.0,50.0
2014-08-29 14:02:36,550.0,50.0
2014-08-29 14:02:42,559.0,50.0
2014-08-29 14:02:48,558.0,50.0
2014-08-29 14:02:54,564.0,50.0
2014-08-29 14:03:00,545.0,50.0
2014-08-29 14:03:06,574.0,50.0
2014-08-29 14:03:12,541.0,50.0
2014-08-29 14:03:18,545.0,50.0
2014-08-29 14:03:24,540.0,50.0
2014-08-29 14:03:30,540.0,50.0
2014-08-29 14:03:36,551.0,50.0
2014-08-29 14:03:42,545.0,50.0
2014-08-29 14:03:48,537.0,50.0
2014-08-29 14:03:54,566.0,50.0
2014-08-29 14:04:00,575.0,50.0
2014-08-29 14:04:06,578.0,50.0
2014-08-29 14:04:12,539.0,50.0
2014-08-29 14:04:18,559.0,50.0
2014-08-29 14:04:24,555.0,50.0
2014-08-29 14:04:30,569.0,50.0
2014-08-29 14:04:36,578.0,50.0
2014-08-29 14:04:42,582.0,50.0
2014-08-29 14:04:48,557.0,50.0
2014-08-29 14:04:54,569.0,50.0
2014-08-29 14:05:00,607.0,50.0
2014-08-29 14:05:06,607.0,50.0
2014-08-29 14:05:12,606.0,50.0
2014-08-29 14:05:18,606.0,50.0
2014-08-29 14:05:24,595.0,51.0
2014-08-29 14:05:30,599.0,50.0
2014-08-29 14:05:36,569.0,50.0
2014-08-29 14:05:42,571.0,50.0
2014-08-29 14:05:48,572.0,50.0
2014-08-29 14:05:54,574.0,51.0
2014-08-29 14:06:00,565.0,51.0
2014-08-29 14:06:06,548.0,51.0
2014-08-29 14:06:12,543.0,50.0
2014-08-29 14:06:18,546.0,50.0
2014-08-29 14:06:24,545.0,50.0
2014-08-29 14:06:30,544.0,50.0
2014-08-29 14:06:36,612.0,51.0
2014-08-29 14:06:42,586.0,50.0
2014-08-29 14:06:48,567.0,50.0
2014-08-29 14:06:54,561.0,50.0
2014-08-29 14:07:00,536.0,50.0
2014-08-29 14:07:06,563.0,50.0
2014-08-29 14:07:12,535.0,50.0
2014-08-29 14:07:18,542.0,50.0
2014-08-29 14:07:24,552.0,50.0
2014-08-29 14:07:30,545.0,50.0
2014-08-29 14:07:36,563.0,50.0
2014-08-29 14:07:42,552.0,50.0
2014-08-29 14:07:48,543.0,50.0
2014-08-29 14:07:54,550.0,50.0
2014-08-29 14:08:00,561.0,50.0
2014-08-29 14:08:06,547.0,50.0
2014-08-29 14:08:12,544.0,50.0
2014-08-29 14:08:24,552.0,50.0
2014-08-29 14:08:30,567.0,50.0
2014-08-29 14:08:36,549.0,50.0
2014-08-29 14:08:42,554.0,50.0
2014-08-29 14:08:48,551.0,50.0
2014-08-29 14:08:54,537.0,50.0
2014-08-29 14:09:00,582.0,50.0
2014-08-29 14:09:06,542.0,50.0
2014-08-29 14:09:12,542.0,50.0
2014-08-29 14:09:18,543.0,50.0
2014-08-29 14:09:24,547.0,50.0
2014-08-29 14:09:30,558.0,50.0
2014-08-29 14:09:36,558.0,50.0
2014-08-29 14:09:42,549.0,50.0
2014-08-29 14:09:48,545.0,50.0
2014-08-29 14:09:54,554.0,50.0
2014-08-29 14:10:00,554.0,50.0
2014-08-29 14:10:06,553.0,50.0
2014-08-29 14:10:12,549.0,50.0
2014-08-29 14:10:18,540.0,50.0
2014-08-29 14:10:24,572.0,51.0
2014-08-29 14:10:30,570.0,50.0
2014-08-29 14:10:36,552.0,50.0
2014-08-29 14:10:42,542.0,50.0
2014-08-29 14:10:48,542.0,50.0
2014-08-29 14:10:54,549.0,50.0
2014-08-29 14:11:00,545.0,50.0
2014-08-29 14:11:06,547.0,48.0
2014-08-29 14:11:12,547.0,50.0
2014-08-29 14:11:18,556.0,50.0
2014-08-29 14:11:24,574.0,51.0
2014-08-29 14:11:30,552.0,50.0
2014-08-29 14:11:36,543.0,50.0
2014-08-29 14:11:42,548.0,50.0
2014-08-29 14:11:48,555.0,48.0
2014-08-29 14:11:54,532.0,50.0
2014-08-29 14:12:00,542.0,50.0
2014-08-29 14:12:06,563.0,48.0
2014-08-29 14:12:12,548.0,50.0
2014-08-29 14:12:18,540.0,50.0
2014-08-29 14:12:24,533.0,50.0
2014-08-29 14:12:30,555.0,50.0
2014-08-29 14:12:36,547.0,48.0
2014-08-29 14:12:42,547.0,50.0
2014-08-29 14:12:48,566.0,50.0
2014-08-29 14:12:54,547.0,50.0
2014-08-29 14:13:00,555.0,50.0
2014-08-29 14:13:06,555.0,50.0
2014-08-29 14:13:12,542.0,50.0
2014-08-29 14:13:18,542.0,50.0
2014-08-29 14:13:24,563.0,50.0
2014-08-29 14:13:30,549.0,50.0
2014-08-29 14:13:36,537.0,50.0
2014-08-29 14:13:42,537.0,50.0
2014-08-29 14:13:48,543.0,50.0
2014-08-29 14:13:54,547.0,50.0
2014-08-29 14:14:00,555.0,50.0
2014-08-29 14:14:06,549.0,51.0
2014-08-29 14:14:12,549.0,50.0
2014-08-29 14:14:18,586.0,50.0
2014-08-29 14:14:24,562.0,51.0
2014-08-29 14:14:30,591.0,50.0
2014-08-29 14:14:36,574.0,50.0
2014-08-29 14:14:42,552.0,50.0
2014-08-29 14:14:48,551.0,50.0
2014-08-29 14:14:54,538.0,50.0
2014-08-29 14:15:00,554.0,50.0
2014-08-29 14:15:06,535.0,50.0
2014-08-29 14:15:12,548.0,50.0
2014-08-29 14:15:18,534.0,50.0
2014-08-29 14:15:24,548.0,50.0
2014-08-29 14:15:30,545.0,50.0
2014-08-29 14:15:36,582.0,50.0
2014-08-29 14:15:42,545.0,51.0
2014-08-29 14:15:48,548.0,50.0
2014-08-29 14:15:54,564.0,50.0
2014-08-29 14:16:00,565.0,50.0
2014-08-29 14:16:06,548.0,50.0
2014-08-29 14:16:12,566.0,51.0
2014-08-29 14:16:18,553.0,51.0
2014-08-29 14:16:24,569.0,50.0
2014-08-29 14:16:30,554.0,50.0
2014-08-29 14:16:36,558.0,51.0
2014-08-29 14:16:42,570.0,50.0
2014-08-29 14:16:48,549.0,50.0
2014-08-29 14:16:54,581.0,50.0
2014-08-29 14:17:00,541.0,50.0
2014-08-29 14:17:06,541.0,50.0
2014-08-29 14:17:12,542.0,50.0
2014-08-29 14:17:18,536.0,50.0
2014-08-29 14:17:24,548.0,50.0
2014-08-29 14:17:30,547.0,50.0
2014-08-29 14:17:36,560.0,50.0
2014-08-29 14:17:42,562.0,50.0
2014-08-29 14:17:48,547.0,50.0
2014-08-29 14:17:54,580.0,51.0
2014-08-29 14:18:00,554.0,50.0
2014-08-29 14:18:06,570.0,50.0
2014-08-29 14:18:12,552.0,50.5
2014-08-29 14:18:18,564.0,50.5
2014-08-29 14:18:24,551.0,50.0
2014-08-29 14:18:30,562.0,50.0
2014-08-29 14:18:36,547.0,50.0
2014-08-29 14:18:42,584.0,50.0
2014-08-29 14:18:48,558.0,50.0
2014-08-29 14:18:54,561.0,50.0
2014-08-29 14:19:00,549.0,50.0
2014-08-29 14:19:06,552.0,50.0
2014-08-29 14:19:12,549.0,50.0
2014-08-29 14:19:18,566.0,50.0
2014-08-29 14:19:24,553.0,50.0
2014-08-29 14:19:30,572.0,50.0
2014-08-29 14:19:36,554.0,50.0
2014-08-29 14:19:42,546.0,50.0
2014-08-29 14:19:48,569.0,51.0
2014-08-29 14:19:54,568.0,50.0
2014-08-29 14:20:00,567.0,50.0
2014-08-29 14:20:06,559.0,50.0
2014-08-29 14:20:12,559.0,50.0
2014-08-29 14:20:18,548.0,50.0
2014-08-29 14:20:24,556.0,50.0
2014-08-29 14:20:30,555.0,50.0
2014-08-29 14:20:36,555.0,50.0
2014-08-29 14:20:42,548.0,51.0
2014-08-29 14:20:48,556.0,50.0
2014-08-29 14:20:54,547.0,50.0
2014-08-29 14:21:00,576.0,50.0
2014-08-29 14:21:06,570.0,51.0
2014-08-29 14:21:12,561.0,50.0
2014-08-29 14:21:18,578.0,51.0
2014-08-29 14:21:24,623.0,50.0
2014-08-29 14:21:30,614.0,50.0
2014-08-29 14:21:36,630.0,51.0
2014-08-29 14:21:42,621.0,50.0
2014-08-29 14:21:48,630.0,50.0
2014-08-29 14:21:54,625.0,50.0
2014-08-29 14:22:00,622.0,50.0
2014-08-29 14:22:06,630.0,50.0
2014-08-29 14:22:12,611.0,50.0
2014-08-29 14:22:18,608.0,50.0
2014-08-29 14:22:24,627.0,50.0
2014-08-29 14:22:30,627.0,50.0
2014-08-29 14:22:36,620.0,50.0
2014-08-29 14:22:42,608.0,51.0
2014-08-29 14:22:48,600.0,51.0
2014-08-29 14:22:54,600.0,50.0
2014-08-29 14:23:00,606.0,50.0
2014-08-29 14:23:06,592.0,50.0
2014-08-29 14:23:12,600.0,50.0
2014-08-29 14:23:18,594.0,50.0
2014-08-29 14:23:24,594.0,50.0
2014-08-29 14:23:30,601.0,50.0
2014-08-29 14:23:36,607.0,50.0
2014-08-29 14:23:42,600.0,50.0
2014-08-29 14:23:48,612.0,50.0
2014-08-29 14:23:54,609.0,50.0
2014-08-29 14:24:00,601.0,50.0
2014-08-29 14:24:06,597.0,51.0
2014-08-29 14:24:12,606.0,50.0
2014-08-29 14:24:18,591.0,50.0
2014-08-29 14:24:24,606.0,51.0
2014-08-29 14:24:30,594.0,50.0
2014-08-29 14:24:36,603.0,51.0
2014-08-29 14:24:42,607.0,50.0
2014-08-29 14:24:48,601.0,50.0
2014-08-29 14:24:54,600.0,50.0
2014-08-29 14:25:00,614.0,50.0
2014-08-29 14:25:06,599.0,50.0
2014-08-29 14:25:12,596.0,50.0
2014-08-29 14:25:18,584.0,50.0
2014-08-29 14:25:24,599.0,51.0
2014-08-29 14:25:30,599.0,50.0
2014-08-29 14:25:36,596.0,50.0
2014-08-29 14:25:42,620.0,50.0
2014-08-29 14:25:48,596.0,50.0
2014-08-29 14:25:54,611.0,50.0
2014-08-29 14:26:00,596.0,50.0
2014-08-29 14:26:06,600.0,50.0
2014-08-29 14:26:12,595.0,50.0
2014-08-29 14:26:24,581.0,50.0
2014-08-29 14:26:30,581.0,50.0
2014-08-29 14:26:36,600.0,50.0
2014-08-29 14:26:42,604.0,50.0
2014-08-29 14:26:48,610.0,50.0
2014-08-29 14:26:54,599.0,50.0
2014-08-29 14:27:00,619.0,50.0
2014-08-29 14:27:06,593.0,50.0
2014-08-29 14:27:12,580.0,50.0
2014-08-29 14:27:18,583.0,50.0
2014-08-29 14:27:24,582.0,50.0
2014-08-29 14:27:30,637.0,50.0
2014-08-29 14:27:36,614.0,50.0
2014-08-29 14:27:42,605.0,50.0
2014-08-29 14:27:48,602.0,50.0
2014-08-29 14:27:54,593.0,50.0
2014-08-29 14:28:00,633.0,50.0
2014-08-29 14:28:06,589.0,50.0
2014-08-29 14:28:12,595.0,50.0
2014-08-29 14:28:18,603.0,50.0
2014-08-29 14:28:24,620.0,50.0
2014-08-29 14:28:30,608.0,51.0
2014-08-29 14:28:36,599.0,50.0
2014-08-29 14:28:42,610.0,50.0
2014-08-29 14:28:48,595.0,50.0
2014-08-29 14:28:54,604.0,50.0
2014-08-29 14:29:00,595.0,50.0
2014-08-29 14:29:06,595.0,50.0
2014-08-29 14:29:12,595.0,51.0
2014-08-29 14:29:18,596.0,50.0
2014-08-29 14:29:24,583.0,50.0
2014-08-29 14:29:30,589.0,50.0
2014-08-29 14:29:36,583.0,50.0
2014-08-29 14:29:42,587.0,50.0
2014-08-29 14:29:48,591.0,50.0
2014-08-29 14:29:54,589.0,50.0
2014-08-29 14:30:00,596.0,50.0
2014-08-29 14:30:12,599.0,50.0
2014-08-29 14:30:18,599.0,50.0
2014-08-29 14:30:24,590.0,50.0
2014-08-29 14:30:30,585.0,50.0
2014-08-29 14:30:36,596.0,50.0
2014-08-29 14:30:42,587.0,50.0
2014-08-29 14:30:48,587.0,50.0
2014-08-29 14:30:54,612.0,50.0
2014-08-29 14:31:00,593.0,50.0
2014-08-29 14:31:06,601.0,50.0
2014-08-29 14:31:12,595.0,50.0
2014-08-29 14:31:18,599.0,50.0
2014-08-29 14:31:24,594.0,50.0
2014-08-29 14:31:30,595.0,50.0
2014-08-29 14:31:36,607.0,50.0
2014-08-29 14:31:42,604.0,50.0
2014-08-29 14:31:48,590.0,50.0
2014-08-29 14:31:54,603.0,50.0
2014-08-29 14:32:00,587.0,50.0
2014-08-29 14:32:06,628.0,50.0
2014-08-29 14:32:12,628.0,50.0
2014-08-29 14:32:18,584.0,50.0
2014-08-29 14:32:24,580.0,50.0
2014-08-29 14:32:30,598.0,50.0
2014-08-29 14:32:36,598.0,50.0
2014-08-29 14:32:42,606.0,50.0
2014-08-29 14:32:48,589.0,50.0
2014-08-29 14:32:54,585.0,50.0
2014-08-29 14:33:00,597.0,50.0
2014-08-29 14:33:06,582.0,50.0
2014-08-29 14:33:12,585.0,50.0
2014-08-29 14:33:18,589.0,50.0
2014-08-29 14:33:24,589.0,50.0
2014-08-29 14:33:30,593.0,50.0
2014-08-29 14:33:36,607.0,50.0
2014-08-29 14:33:42,582.0,48.0
2014-08-29 14:33:48,582.0,50.0
2014-08-29 14:33:54,581.0,50.0
2014-08-29 14:34:00,582.0,50.0
2014-08-29 14:34:06,591.0,50.0
2014-08-29 14:34:12,585.0,50.0
2014-08-29 14:34:18,587.0,50.0
2014-08-29 14:34:24,573.0,50.0
2014-08-29 14:34:30,585.0,50.0
2014-08-29 14:34:36,585.0,50.0
2014-08-29 14:34:42,581.0,50.0
2014-08-29 14:34:48,585.0,50.0
2014-08-29 14:34:54,584.0,48.0
2014-08-29 14:35:00,605.0,50.0
2014-08-29 14:35:06,611.0,50.0
2014-08-29 14:35:12,597.0,50.0
2014-08-29 14:35:18,597.0,50.0
2014-08-29 14:35:24,580.0,50.0
2014-08-29 14:35:30,621.0,50.0
2014-08-29 14:35:36,617.0,50.0
2014-08-29 14:35:42,623.0,50.0
2014-08-29 14:35:48,609.0,50.0
2014-08-29 14:35:54,620.0,50.0
2014-08-29 14:36:00,580.0,50.0
2014-08-29 14:36:06,609.0,48.0
2014-08-29 14:36:12,613.0,50.0
2014-08-29 14:36:18,606.0,50.0
2014-08-29 14:36:24,596.0,50.0
2014-08-29 14:36:30,597.0,50.0
2014-08-29 14:36:36,617.0,50.0
2014-08-29 14:36:42,597.0,50.0
2014-08-29 14:36:48,582.0,50.0
2014-08-29 14:36:54,598.0,50.0
2014-08-29 14:37:00,601.0,50.0
2014-08-29 14:37:06,617.0,50.0
2014-08-29 14:37:12,610.0,48.0
2014-08-29 14:37:18,616.0,50.0
2014-08-29 14:37:24,634.0,50.0
2014-08-29 14:37:30,622.0,50.0
2014-08-29 14:37:36,619.0,50.0
2014-08-29 14:37:42,612.0,50.0
2014-08-29 14:37:48,599.0,50.0
2014-08-29 14:37:54,622.0,50.0
2014-08-29 14:38:00,623.0,50.0
2014-08-29 14:38:06,623.0,50.0
2014-08-29 14:38:12,607.0,50.0
2014-08-29 14:38:18,602.0,50.0
2014-08-29 14:38:24,602.0,50.0
2014-08-29 14:38:30,614.0,50.0
2014-08-29 14:38:36,606.0,50.0
2014-08-29 14:38:42,606.0,50.0
2014-08-29 14:38:48,610.0,50.0
2014-08-29 14:38:54,608.0,50.0
2014-08-29 14:39:00,608.0,50.0
2014-08-29 14:39:06,615.0,50.0
2014-08-29 14:39:12,600.0,50.0
2014-08-29 14:39:18,619.0,50.0
2014-08-29 14:39:24,614.0,50.0
2014-08-29 14:39:30,607.0,48.0
2014-08-29 14:39:36,612.0,50.0
2014-08-29 14:39:42,614.0,50.0
2014-08-29 14:39:48,618.0,48.0
2014-08-29 14:39:54,607.0,50.0
2014-08-29 14:40:00,626.0,48.0
2014-08-29 14:40:06,611.0,50.0
2014-08-29 14:40:12,620.0,48.0
2014-08-29 14:40:18,610.0,50.0
2014-08-29 14:40:24,618.0,48.0
2014-08-29 14:40:30,596.0,50.0
2014-08-29 14:40:36,608.0,50.0
2014-08-29 14:40:42,590.0,50.0
2014-08-29 14:40:48,582.0,50.0
2014-08-29 14:40:54,589.0,50.0
2014-08-29 14:41:00,593.0,50.0
2014-08-29 14:41:06,593.0,50.0
2014-08-29 14:41:12,593.0,50.0
2014-08-29 14:41:18,580.0,50.0
2014-08-29 14:41:24,602.0,50.0
2014-08-29 14:41:30,597.0,50.0
2014-08-29 14:41:36,608.0,50.0
2014-08-29 14:41:42,598.0,50.0
2014-08-29 14:41:48,589.0,50.0
2014-08-29 14:41:54,585.0,48.0
2014-08-29 14:42:00,606.0,48.0
2014-08-29 14:42:06,596.0,50.0
2014-08-29 14:42:12,611.0,50.0
2014-08-29 14:42:18,603.0,50.0
2014-08-29 14:42:24,587.0,50.0
2014-08-29 14:42:30,587.0,50.0
2014-08-29 14:42:36,596.0,50.0
2014-08-29 14:42:42,590.0,50.0
2014-08-29 14:42:48,587.0,50.0
2014-08-29 14:42:54,597.0,50.0
2014-08-29 14:43:00,597.0,50.0
2014-08-29 14:43:06,606.0,50.0
2014-08-29 14:43:12,599.0,50.0
2014-08-29 14:43:18,583.0,50.0
2014-08-29 14:43:24,604.0,50.0
2014-08-29 14:43:30,580.0,50.0
2014-08-29 14:43:36,583.0,50.0
2014-08-29 14:43:42,591.0,50.0
2014-08-29 14:43:48,589.0,50.0
2014-08-29 14:43:54,587.0,50.0
2014-08-29 14:44:00,587.0,50.0
2014-08-29 14:44:06,583.0,50.0
2014-08-29 14:44:12,593.0,50.0
2014-08-29 14:44:18,611.0,50.0
2014-08-29 14:44:24,611.0,50.0
2014-08-29 14:44:30,599.0,50.0
2014-08-29 14:44:36,637.0,50.0
2014-08-29 14:44:42,633.0,50.0
2014-08-29 14:44:48,581.0,50.0
2014-08-29 14:44:54,592.0,50.0
2014-08-29 14:45:00,609.0,50.0
2014-08-29 14:45:06,610.0,50.0
2014-08-29 14:45:12,596.0,50.0
2014-08-29 14:45:18,585.0,50.0
2014-08-29 14:45:24,578.0,50.0
2014-08-29 14:45:30,589.0,50.0
2014-08-29 14:45:36,587.0,50.0
2014-08-29 14:45:42,610.0,50.0
2014-08-29 14:45:48,583.0,50.0
2014-08-29 14:45:54,579.0,50.0
2014-08-29 14:46:00,589.0,50.0
2014-08-29 14:46:06,577.0,50.0
2014-08-29 14:46:12,607.0,50.0
2014-08-29 14:46:18,593.0,50.0
2014-08-29 14:46:24,574.0,50.0
2014-08-29 14:46:30,574.0,50.0
2014-08-29 14:46:36,602.0,50.0
2014-08-29 14:46:42,606.0,50.0
2014-08-29 14:46:48,615.0,50.0
2014-08-29 14:46:54,585.0,50.0
2014-08-29 14:47:00,579.0,50.0
2014-08-29 14:47:06,604.0,50.0
2014-08-29 14:47:12,604.0,50.0
2014-08-29 14:47:18,619.0,50.0
2014-08-29 14:47:24,592.0,50.0
2014-08-29 14:47:30,591.0,50.0
2014-08-29 14:47:36,592.0,50.0
2014-08-29 14:47:42,592.0,50.0
2014-08-29 14:47:48,615.0,50.0
2014-08-29 14:48:00,581.0,50.0
2014-08-29 14:48:06,581.0,50.0
2014-08-29 14:48:12,592.0,50.0
2014-08-29 14:48:18,583.0,50.0
2014-08-29 14:48:24,605.0,50.0
2014-08-29 14:48:30,589.0,50.0
2014-08-29 14:48:36,590.0,50.0
2014-08-29 14:48:42,587.0,50.0
2014-08-29 14:48:48,591.0,50.0
2014-08-29 14:48:54,617.0,50.0
2014-08-29 14:49:00,613.0,50.0
2014-08-29 14:49:06,595.0,50.0
2014-08-29 14:49:12,591.0,50.0
2014-08-29 14:49:18,583.0,50.0
2014-08-29 14:49:24,595.0,50.0
2014-08-29 14:49:30,607.0,50.0
2014-08-29 14:49:36,606.0,50.0
2014-08-29 14:49:42,594.0,50.0
2014-08-29 14:49:48,587.0,50.0
2014-08-29 14:49:54,595.0,50.0
2014-08-29 14:50:00,597.0,50.0
2014-08-29 14:50:06,607.0,50.0
2014-08-29 14:50:12,607.0,50.0
2014-08-29 14:50:24,589.0,50.0
2014-08-29 14:50:30,589.0,50.0
2014-08-29 14:50:36,600.0,50.0
2014-08-29 14:50:42,598.0,50.0
2014-08-29 14:50:48,586.0,50.0
2014-08-29 14:50:54,587.0,50.0
2014-08-29 14:51:00,572.0,48.0
2014-08-29 14:51:06,579.0,50.0
2014-08-29 14:51:12,596.0,50.0
2014-08-29 14:51:18,587.0,51.0
2014-08-29 14:51:24,576.0,50.0
2014-08-29 14:51:30,592.0,50.0
2014-08-29 14:51:36,585.0,50.0
2014-08-29 14:51:42,596.0,50.0
2014-08-29 14:51:48,585.0,50.0
2014-08-29 14:51:54,592.0,50.0
2014-08-29 14:52:00,622.0,50.0
2014-08-29 14:52:06,614.0,50.0
2014-08-29 14:52:12,580.0,50.0
2014-08-29 14:52:18,581.0,50.0
2014-08-29 14:52:24,593.0,51.0
2014-08-29 14:52:30,602.0,51.0
2014-08-29 14:52:36,540.0,50.0
2014-08-29 14:52:42,559.0,50.0
2014-08-29 14:52:48,557.0,50.0
2014-08-29 14:52:54,549.0,50.0
2014-08-29 14:53:00,535.0,50.0
2014-08-29 14:53:06,547.0,50.0
2014-08-29 14:53:12,559.0,50.0
2014-08-29 14:53:18,553.0,50.0
2014-08-29 14:53:24,553.0,50.0
2014-08-29 14:53:30,560.0,50.0
2014-08-29 14:53:36,558.0,50.0
2014-08-29 14:53:42,550.0,50.0
2014-08-29 14:53:48,542.0,50.0
2014-08-29 14:53:54,545.0,50.0
2014-08-29 14:54:00,542.0,51.0
2014-08-29 14:54:06,542.0,51.0
2014-08-29 14:54:12,542.0,50.0
2014-08-29 14:54:18,546.0,50.0
2014-08-29 14:54:24,536.0,50.0
2014-08-29 14:54:30,554.0,50.0
2014-08-29 14:54:36,557.0,51.0
2014-08-29 14:54:42,541.0,50.0
2014-08-29 14:54:48,558.0,50.0
2014-08-29 14:54:54,553.0,50.0
2014-08-29 14:55:00,544.0,50.0
